user_id,item_id,event_type,watch_seconds,timestamp
u96,i120,like,210,2025-02-28T07:36:00
u76,i166,play,2017,2025-02-28T03:47:00
u50,i171,play,3291,2025-01-21T10:03:00
u7,i119,play,1130,2025-02-02T07:38:00
u179,i254,play,128,2025-01-15T14:13:00
u190,i133,play,2252,2025-01-12T00:08:00
u128,i20,like,1501,2025-01-26T15:28:00
u97,i220,complete,2299,2025-01-26T13:21:00
u219,i155,pause,182,2025-02-26T03:27:00
u79,i231,play,1810,2025-01-29T02:47:00
u53,i22,like,3502,2025-01-13T11:33:00
u179,i17,play,3419,2025-02-03T23:53:00
u169,i25,play,676,2025-01-06T00:29:00
u47,i210,skip,27,2025-01-25T00:27:00
u51,i197,play,165,2025-02-08T18:58:00
u12,i24,play,1867,2025-01-19T12:25:00
u219,i43,play,391,2025-02-02T18:16:00
u55,i199,play,2679,2025-03-01T07:02:00
u59,i18,complete,3327,2025-01-12T21:18:00
u127,i247,complete,832,2025-02-18T07:33:00
u17,i178,play,2867,2025-02-18T22:39:00
u31,i46,like,3355,2025-01-21T08:48:00
u15,i133,play,3317,2025-02-09T07:29:00
u171,i41,like,2050,2025-02-23T04:40:00
u89,i182,save,68,2025-01-17T17:13:00
u193,i152,play,2806,2025-01-02T12:23:00
u213,i149,play,3149,2025-02-01T10:50:00
u21,i248,save,38,2025-02-06T19:17:00
u16,i107,like,718,2025-01-04T17:36:00
u107,i141,play,1525,2025-01-26T13:21:00
u93,i227,play,2341,2025-01-03T13:52:00
u204,i97,complete,3029,2025-01-24T04:42:00
u163,i208,skip,31,2025-02-13T15:20:00
u139,i201,complete,195,2025-01-27T01:28:00
u52,i222,complete,2974,2025-02-08T05:05:00
u98,i165,like,1284,2025-01-11T07:30:00
u171,i96,pause,78,2025-02-09T19:34:00
u153,i167,play,150,2025-01-17T22:52:00
u196,i113,play,2793,2025-02-01T13:54:00
u142,i239,play,1287,2025-01-06T11:39:00
u159,i66,complete,645,2025-02-13T23:35:00
u187,i173,play,1608,2025-01-05T01:36:00
u91,i111,skip,33,2025-01-01T07:27:00
u81,i50,complete,2857,2025-01-17T21:28:00
u93,i102,play,2358,2025-02-07T11:21:00
u36,i189,complete,193,2025-01-07T07:39:00
u136,i119,skip,28,2025-02-09T02:25:00
u76,i233,pause,262,2025-02-24T14:07:00
u77,i152,play,1287,2025-02-18T04:20:00
u100,i185,play,2214,2025-02-21T18:04:00
u173,i67,complete,1083,2025-02-02T01:29:00
u1,i241,play,650,2025-02-08T09:18:00
u81,i57,save,169,2025-01-03T02:03:00
u127,i43,play,768,2025-01-06T23:44:00
u129,i187,play,577,2025-01-30T02:51:00
u213,i138,play,3444,2025-02-28T23:34:00
u198,i252,play,1520,2025-02-11T05:57:00
u188,i244,play,1059,2025-02-06T03:18:00
u23,i209,play,2575,2025-01-26T08:49:00
u130,i184,play,1631,2025-02-16T23:21:00
u122,i236,play,3532,2025-02-13T04:31:00
u86,i99,complete,1222,2025-01-08T01:38:00
u67,i119,play,630,2025-01-09T01:17:00
u67,i256,skip,7,2025-02-17T19:29:00
u78,i44,complete,403,2025-02-26T17:51:00
u20,i143,complete,2311,2025-01-15T08:45:00
u138,i259,play,1090,2025-01-21T19:29:00
u211,i11,like,3222,2025-01-06T09:04:00
u6,i109,complete,2424,2025-02-22T03:23:00
u197,i22,like,3525,2025-01-12T01:08:00
u3,i78,complete,2433,2025-01-19T18:25:00
u109,i131,complete,280,2025-01-10T07:17:00
u104,i21,play,2888,2025-01-14T18:09:00
u32,i204,like,1885,2025-02-27T12:26:00
u126,i227,play,884,2025-02-19T02:31:00
u46,i73,play,1286,2025-02-27T01:21:00
u27,i55,complete,3270,2025-02-15T11:28:00
u93,i242,complete,1061,2025-01-01T20:21:00
u94,i216,complete,2218,2025-02-12T19:25:00
u81,i235,play,839,2025-01-05T14:47:00
u155,i237,play,2247,2025-02-25T00:01:00
u63,i69,play,2505,2025-02-14T16:13:00
u28,i137,play,3531,2025-02-10T23:02:00
u72,i92,save,147,2025-02-11T06:12:00
u37,i163,play,2812,2025-02-18T16:59:00
u38,i53,play,1117,2025-01-22T17:57:00
u180,i84,play,2181,2025-02-10T17:11:00
u128,i72,play,3428,2025-01-04T14:00:00
u177,i200,like,175,2025-02-02T22:25:00
u179,i17,play,2657,2025-01-29T03:21:00
u121,i259,skip,29,2025-01-10T08:19:00
u76,i30,play,951,2025-01-07T16:04:00
u13,i174,like,1091,2025-02-25T12:42:00
u125,i69,complete,2891,2025-02-28T07:07:00
u94,i164,skip,24,2025-01-11T12:39:00
u207,i182,play,1695,2025-02-17T20:27:00
u6,i99,play,916,2025-02-24T21:09:00
u112,i129,complete,706,2025-01-10T19:53:00
u88,i170,like,3259,2025-02-09T23:44:00
u135,i138,play,1626,2025-01-06T12:42:00
u79,i6,play,2207,2025-02-25T20:57:00
u171,i175,play,1623,2025-01-21T04:59:00
u83,i224,complete,2422,2025-01-13T14:03:00
u219,i205,pause,292,2025-02-05T16:03:00
u134,i53,pause,198,2025-02-05T18:10:00
u18,i140,play,428,2025-02-21T12:08:00
u136,i90,like,918,2025-01-24T09:22:00
u40,i141,complete,491,2025-02-17T01:05:00
u121,i17,play,3437,2025-01-03T10:11:00
u90,i170,complete,286,2025-01-17T03:06:00
u54,i58,play,1379,2025-01-18T13:29:00
u151,i19,pause,104,2025-02-14T22:10:00
u101,i259,play,1650,2025-02-01T18:08:00
u78,i208,play,688,2025-02-01T04:30:00
u186,i10,play,2537,2025-02-11T03:01:00
u103,i148,play,1534,2025-02-08T03:40:00
u148,i67,pause,110,2025-02-09T13:16:00
u200,i102,skip,7,2025-01-18T19:48:00
u97,i91,play,2952,2025-01-15T19:05:00
u69,i140,play,2509,2025-02-01T03:03:00
u87,i162,pause,271,2025-02-13T06:53:00
u13,i249,like,2885,2025-02-18T19:29:00
u195,i35,like,1577,2025-01-15T16:14:00
u209,i147,skip,36,2025-01-13T16:38:00
u120,i194,play,2280,2025-02-10T06:03:00
u98,i164,play,2931,2025-02-09T12:56:00
u130,i136,play,553,2025-02-19T14:56:00
u14,i42,complete,1491,2025-02-27T03:56:00
u149,i131,like,2536,2025-01-11T05:40:00
u83,i182,skip,8,2025-01-28T01:43:00
u84,i252,like,350,2025-01-22T22:05:00
u19,i10,play,1693,2025-01-07T20:46:00
u92,i93,save,39,2025-01-23T11:48:00
u159,i247,play,175,2025-02-22T21:38:00
u195,i50,pause,177,2025-02-15T07:06:00
u8,i172,play,2296,2025-02-21T19:35:00
u181,i103,play,750,2025-01-27T14:57:00
u95,i253,complete,672,2025-01-18T00:55:00
u62,i21,complete,952,2025-02-06T02:32:00
u15,i195,pause,295,2025-02-06T21:51:00
u56,i149,play,656,2025-01-26T10:58:00
u109,i121,play,188,2025-01-09T05:16:00
u156,i53,skip,21,2025-02-19T07:44:00
u142,i214,play,3187,2025-01-29T09:15:00
u162,i93,complete,1307,2025-02-20T14:33:00
u192,i133,play,1351,2025-01-19T07:02:00
u149,i191,complete,267,2025-01-28T08:46:00
u101,i186,pause,85,2025-01-28T05:41:00
u45,i16,play,1103,2025-01-28T00:08:00
u187,i233,complete,2260,2025-02-04T05:53:00
u143,i10,play,1783,2025-01-07T10:34:00
u85,i100,play,1514,2025-02-21T22:08:00
u193,i234,play,992,2025-02-17T23:10:00
u32,i174,pause,99,2025-01-30T13:20:00
u90,i189,play,2191,2025-01-01T21:01:00
u28,i187,complete,1424,2025-02-06T00:27:00
u133,i197,play,2319,2025-02-07T09:38:00
u44,i116,complete,2122,2025-01-02T09:39:00
u209,i155,pause,135,2025-02-08T22:17:00
u182,i200,skip,31,2025-02-19T03:46:00
u14,i74,skip,13,2025-01-22T04:34:00
u170,i167,play,205,2025-01-03T08:46:00
u35,i199,play,3448,2025-02-18T04:52:00
u22,i208,play,2234,2025-01-24T11:03:00
u154,i226,play,2010,2025-01-13T18:09:00
u186,i203,play,2010,2025-02-25T00:30:00
u116,i64,pause,221,2025-02-05T02:34:00
u50,i30,complete,2520,2025-01-14T14:53:00
u91,i203,complete,2371,2025-02-06T05:19:00
u118,i5,play,1594,2025-02-20T20:42:00
u111,i74,play,1067,2025-01-05T19:14:00
u213,i49,play,2626,2025-02-03T23:41:00
u167,i113,like,3218,2025-02-05T00:42:00
u67,i19,complete,138,2025-02-28T13:10:00
u161,i211,pause,262,2025-02-27T04:04:00
u25,i64,save,116,2025-02-28T04:06:00
u197,i87,pause,269,2025-01-06T04:23:00
u63,i109,skip,6,2025-02-17T08:28:00
u54,i199,pause,149,2025-01-17T15:47:00
u209,i173,save,115,2025-01-10T00:36:00
u150,i111,complete,808,2025-01-13T20:14:00
u75,i203,like,2623,2025-02-24T00:40:00
u93,i155,play,3203,2025-01-08T18:51:00
u139,i165,complete,373,2025-01-22T15:17:00
u174,i183,play,3466,2025-02-14T05:12:00
u184,i103,pause,248,2025-01-15T16:04:00
u202,i192,skip,5,2025-02-02T05:55:00
u64,i255,play,2830,2025-01-10T03:07:00
u128,i232,save,66,2025-02-03T04:13:00
u214,i162,complete,2607,2025-02-17T18:01:00
u72,i141,play,251,2025-02-05T02:18:00
u2,i209,play,158,2025-01-31T03:22:00
u68,i222,play,1541,2025-01-29T10:13:00
u107,i259,play,2982,2025-01-31T21:05:00
u76,i205,play,437,2025-02-27T12:57:00
u71,i17,save,122,2025-02-15T14:56:00
u156,i194,like,2080,2025-01-12T08:56:00
u113,i14,play,842,2025-02-25T11:05:00
u99,i68,complete,1101,2025-01-12T11:58:00
u178,i124,play,133,2025-01-16T06:47:00
u154,i103,complete,2388,2025-02-04T13:02:00
u150,i193,play,1522,2025-01-17T17:06:00
u147,i158,complete,2080,2025-02-18T04:19:00
u142,i42,play,2205,2025-01-06T13:42:00
u151,i176,play,1326,2025-01-07T13:51:00
u168,i88,complete,2121,2025-02-01T18:07:00
u42,i163,play,3168,2025-02-14T13:29:00
u156,i155,like,1825,2025-01-04T01:54:00
u165,i135,play,1710,2025-01-07T12:21:00
u30,i164,complete,3079,2025-02-08T03:49:00
u75,i164,complete,2257,2025-01-17T20:34:00
u96,i51,play,3489,2025-01-25T02:48:00
u217,i21,play,875,2025-02-25T04:37:00
u207,i149,pause,279,2025-02-03T00:45:00
u160,i70,play,2742,2025-02-11T04:25:00
u37,i115,play,2960,2025-02-03T12:47:00
u185,i79,save,43,2025-02-16T10:43:00
u13,i86,play,200,2025-01-22T20:03:00
u48,i93,skip,22,2025-02-16T23:34:00
u154,i249,pause,279,2025-02-24T12:03:00
u33,i92,play,3384,2025-01-03T14:39:00
u117,i108,play,977,2025-01-28T06:23:00
u199,i134,play,825,2025-02-08T22:56:00
u109,i255,complete,540,2025-02-28T14:05:00
u98,i225,play,2325,2025-01-27T19:43:00
u78,i184,skip,33,2025-01-02T13:27:00
u167,i8,like,711,2025-01-08T09:10:00
u218,i232,play,2502,2025-01-29T08:36:00
u16,i124,play,3576,2025-02-01T10:58:00
u32,i144,save,128,2025-01-05T00:05:00
u24,i257,play,1601,2025-02-03T18:37:00
u137,i191,play,1200,2025-01-31T19:33:00
u185,i140,play,883,2025-02-03T02:15:00
u128,i177,play,2238,2025-02-13T09:53:00
u95,i208,skip,39,2025-02-16T10:45:00
u213,i171,skip,33,2025-01-10T20:09:00
u61,i33,complete,419,2025-02-28T02:14:00
u187,i3,play,2933,2025-02-27T23:03:00
u95,i182,play,3277,2025-01-05T20:39:00
u4,i49,play,737,2025-02-20T17:15:00
u71,i50,play,1272,2025-02-27T01:58:00
u74,i46,complete,1422,2025-01-06T02:35:00
u209,i131,play,1985,2025-02-19T01:04:00
u45,i220,play,1134,2025-02-05T10:39:00
u174,i226,play,409,2025-02-18T10:28:00
u23,i175,play,1636,2025-02-24T13:25:00
u160,i230,play,1255,2025-01-29T06:41:00
u73,i254,play,2273,2025-01-07T14:11:00
u41,i164,play,717,2025-01-07T10:41:00
u123,i61,complete,2541,2025-02-09T12:44:00
u37,i161,play,1696,2025-02-02T19:49:00
u49,i91,like,1081,2025-01-18T17:33:00
u86,i109,save,132,2025-01-04T16:55:00
u198,i78,play,3291,2025-02-27T22:33:00
u154,i95,like,3211,2025-01-10T12:27:00
u108,i117,play,1902,2025-01-15T14:46:00
u17,i202,skip,28,2025-02-11T06:52:00
u167,i252,complete,2344,2025-02-08T04:32:00
u68,i107,pause,233,2025-03-01T04:50:00
u140,i34,pause,98,2025-02-09T23:44:00
u37,i10,play,1455,2025-02-28T19:31:00
u111,i86,play,948,2025-02-17T16:34:00
u101,i194,play,1282,2025-01-01T05:53:00
u16,i135,play,1387,2025-02-19T13:22:00
u80,i77,play,1678,2025-01-02T14:36:00
u53,i81,skip,36,2025-02-26T01:27:00
u2,i224,complete,1900,2025-02-06T00:16:00
u57,i196,play,672,2025-02-03T05:24:00
u162,i200,play,2690,2025-01-18T09:22:00
u101,i132,skip,29,2025-02-14T13:27:00
u42,i142,complete,1260,2025-01-19T05:43:00
u112,i104,play,3404,2025-01-09T01:30:00
u76,i103,play,1646,2025-02-26T06:03:00
u190,i60,play,2250,2025-02-03T19:34:00
u100,i118,skip,18,2025-02-04T21:43:00
u80,i209,play,328,2025-02-03T14:48:00
u72,i40,play,2909,2025-02-23T09:32:00
u102,i17,play,240,2025-02-19T16:05:00
u78,i233,play,3044,2025-02-11T00:56:00
u47,i121,play,1989,2025-02-28T04:11:00
u11,i242,skip,34,2025-01-24T22:30:00
u49,i258,pause,64,2025-01-12T20:34:00
u212,i132,save,67,2025-01-11T08:26:00
u219,i25,play,3191,2025-02-05T00:29:00
u217,i150,play,528,2025-01-20T17:23:00
u199,i213,like,2346,2025-02-17T16:58:00
u120,i131,play,1283,2025-02-27T02:32:00
u35,i247,play,1124,2025-02-28T20:57:00
u112,i125,play,2083,2025-01-28T06:20:00
u209,i96,play,2970,2025-01-19T11:12:00
u82,i103,play,2495,2025-01-25T03:00:00
u23,i200,pause,275,2025-01-21T10:53:00
u27,i210,pause,296,2025-01-10T18:41:00
u169,i238,play,3357,2025-01-31T13:53:00
u50,i118,save,59,2025-02-14T17:55:00
u105,i107,play,2531,2025-01-16T12:12:00
u100,i218,play,683,2025-02-23T00:25:00
u61,i45,pause,185,2025-01-28T06:25:00
u212,i101,skip,31,2025-01-01T15:37:00
u57,i245,play,1674,2025-02-26T16:28:00
u205,i205,pause,279,2025-02-12T09:14:00
u47,i120,skip,22,2025-02-01T09:46:00
u66,i32,play,730,2025-01-30T19:32:00
u18,i205,play,2581,2025-02-12T21:36:00
u124,i243,save,160,2025-01-04T11:45:00
u54,i248,pause,255,2025-01-11T03:20:00
u29,i133,skip,36,2025-01-05T08:40:00
u67,i67,play,2807,2025-02-20T07:37:00
u190,i210,play,3161,2025-02-04T01:12:00
u57,i145,play,2867,2025-01-26T05:39:00
u123,i33,play,955,2025-02-04T08:40:00
u200,i102,skip,14,2025-01-14T17:22:00
u169,i58,save,118,2025-01-27T10:07:00
u103,i36,complete,2910,2025-02-03T07:26:00
u208,i93,like,1416,2025-02-16T05:51:00
u203,i256,like,549,2025-01-26T03:38:00
u68,i162,complete,603,2025-01-22T03:40:00
u160,i22,skip,19,2025-02-14T12:42:00
u109,i41,like,2409,2025-01-30T04:20:00
u105,i259,play,1449,2025-01-31T20:13:00
u58,i121,complete,1091,2025-02-20T19:21:00
u40,i173,play,1418,2025-02-07T21:18:00
u58,i19,play,1278,2025-02-16T15:00:00
u192,i78,play,665,2025-02-17T14:54:00
u69,i257,play,1131,2025-02-01T16:09:00
u157,i7,like,1759,2025-02-07T01:15:00
u59,i10,play,2955,2025-02-04T11:08:00
u184,i173,save,58,2025-02-13T06:26:00
u132,i205,play,1261,2025-02-16T14:32:00
u209,i118,like,2962,2025-03-01T22:46:00
u137,i199,pause,88,2025-02-13T13:40:00
u217,i192,play,1190,2025-01-17T12:19:00
u63,i137,play,2804,2025-02-21T23:21:00
u162,i168,complete,362,2025-02-12T20:18:00
u131,i182,complete,672,2025-02-24T23:41:00
u204,i129,complete,2135,2025-02-23T12:33:00
u143,i223,play,3416,2025-02-11T05:07:00
u18,i257,play,3231,2025-01-28T20:49:00
u202,i80,play,1607,2025-01-02T20:02:00
u124,i161,play,2891,2025-01-18T01:27:00
u177,i61,play,846,2025-01-12T14:31:00
u171,i165,complete,2597,2025-01-24T03:39:00
u195,i37,complete,1474,2025-01-10T10:15:00
u90,i176,complete,2268,2025-01-16T05:04:00
u219,i182,skip,25,2025-01-11T04:49:00
u47,i256,skip,15,2025-01-15T22:49:00
u215,i85,like,883,2025-01-12T07:42:00
u220,i165,complete,2534,2025-01-01T11:35:00
u38,i194,pause,101,2025-01-17T01:19:00
u118,i241,play,447,2025-01-28T04:04:00
u183,i170,play,3136,2025-02-26T01:52:00
u82,i107,pause,136,2025-01-15T07:40:00
u196,i204,play,2881,2025-01-31T20:59:00
u189,i247,complete,2717,2025-01-06T19:18:00
u202,i152,play,598,2025-01-08T15:31:00
u114,i10,play,2313,2025-01-14T10:32:00
u155,i15,play,1512,2025-01-18T03:08:00
u182,i183,play,2036,2025-02-21T23:52:00
u75,i229,pause,276,2025-02-21T13:11:00
u21,i244,play,1255,2025-02-01T23:41:00
u177,i232,play,1202,2025-01-28T01:13:00
u166,i202,skip,15,2025-02-10T21:19:00
u188,i243,like,471,2025-01-29T16:43:00
u141,i245,complete,273,2025-02-03T02:39:00
u206,i8,play,3294,2025-01-04T08:56:00
u1,i139,skip,33,2025-01-07T22:49:00
u118,i244,pause,265,2025-01-23T20:21:00
u147,i119,complete,1353,2025-01-31T05:47:00
u136,i89,pause,280,2025-02-03T19:40:00
u105,i55,like,1660,2025-02-05T23:26:00
u136,i62,play,1704,2025-02-24T11:09:00
u185,i6,play,3263,2025-01-22T11:32:00
u199,i218,play,3024,2025-01-31T14:57:00
u126,i61,pause,130,2025-02-26T18:48:00
u107,i245,play,348,2025-02-09T19:14:00
u13,i175,complete,2696,2025-01-21T15:53:00
u18,i197,like,1105,2025-01-21T16:36:00
u128,i207,play,554,2025-02-04T18:19:00
u39,i4,play,783,2025-02-14T03:09:00
u10,i226,pause,253,2025-02-05T15:14:00
u52,i182,pause,152,2025-02-09T05:05:00
u206,i112,play,3293,2025-02-03T11:27:00
u164,i171,skip,19,2025-01-07T17:07:00
u94,i200,like,3550,2025-01-01T16:42:00
u85,i65,save,169,2025-01-27T22:13:00
u209,i19,play,2479,2025-02-02T02:48:00
u146,i121,pause,290,2025-02-04T16:54:00
u95,i17,like,2106,2025-01-15T10:28:00
u135,i26,play,718,2025-01-07T06:02:00
u137,i203,play,2673,2025-02-06T21:21:00
u81,i124,play,813,2025-01-20T06:42:00
u29,i206,play,1233,2025-02-17T15:13:00
u84,i163,play,3492,2025-01-17T11:29:00
u10,i40,play,1271,2025-02-16T10:23:00
u195,i249,complete,880,2025-01-30T21:11:00
u84,i95,play,615,2025-01-28T13:36:00
u97,i116,play,2801,2025-01-15T15:25:00
u15,i249,play,331,2025-01-03T22:36:00
u27,i254,play,323,2025-01-27T00:06:00
u96,i9,play,979,2025-01-02T21:13:00
u54,i63,play,1675,2025-01-03T01:49:00
u174,i105,play,2828,2025-01-16T15:19:00
u71,i60,play,387,2025-01-18T04:23:00
u44,i160,play,1273,2025-02-04T12:11:00
u22,i133,play,2158,2025-01-13T23:28:00
u191,i55,pause,274,2025-01-10T18:00:00
u58,i41,like,1996,2025-02-24T09:41:00
u29,i203,play,2054,2025-02-12T09:03:00
u104,i17,skip,19,2025-03-01T02:49:00
u99,i13,play,2790,2025-01-23T05:57:00
u128,i256,complete,2136,2025-02-04T15:19:00
u48,i142,play,235,2025-01-17T09:32:00
u32,i47,play,1721,2025-01-30T07:47:00
u105,i19,pause,158,2025-02-05T07:17:00
u3,i231,play,744,2025-01-30T22:24:00
u115,i163,like,637,2025-02-25T12:41:00
u47,i155,complete,1610,2025-02-23T02:27:00
u62,i23,complete,527,2025-02-05T23:30:00
u30,i106,skip,32,2025-01-23T21:06:00
u47,i100,complete,566,2025-02-22T08:26:00
u120,i123,play,3402,2025-02-20T14:52:00
u160,i70,play,2233,2025-01-06T19:43:00
u6,i247,play,3524,2025-02-15T16:05:00
u13,i158,play,1576,2025-01-22T17:32:00
u9,i161,save,81,2025-02-17T07:26:00
u148,i221,play,140,2025-02-28T00:51:00
u67,i156,play,1813,2025-02-06T06:10:00
u202,i103,pause,202,2025-01-08T17:36:00
u166,i217,like,2797,2025-01-04T15:50:00
u12,i238,play,3424,2025-02-06T02:18:00
u26,i77,skip,7,2025-02-01T05:31:00
u125,i125,play,2668,2025-01-02T01:43:00
u143,i228,complete,3489,2025-03-01T02:15:00
u83,i86,play,1734,2025-02-24T22:39:00
u172,i193,complete,3313,2025-02-01T02:27:00
u199,i10,play,743,2025-02-18T06:51:00
u193,i39,play,3549,2025-01-21T23:36:00
u53,i210,play,1550,2025-01-05T04:16:00
u36,i119,complete,1698,2025-03-01T03:02:00
u159,i231,play,3127,2025-01-31T14:28:00
u54,i53,complete,909,2025-02-17T13:30:00
u155,i17,play,887,2025-02-24T04:15:00
u182,i9,play,881,2025-01-12T07:11:00
u146,i155,skip,37,2025-02-26T01:46:00
u99,i115,skip,33,2025-02-10T21:53:00
u8,i42,play,202,2025-02-02T18:12:00
u137,i153,play,1585,2025-01-01T06:56:00
u45,i196,save,108,2025-02-25T17:35:00
u19,i119,play,1175,2025-02-13T20:12:00
u95,i62,pause,120,2025-02-25T08:02:00
u178,i84,play,1252,2025-01-18T03:58:00
u42,i170,play,2165,2025-01-21T06:07:00
u99,i244,play,3427,2025-02-16T17:45:00
u24,i180,play,3348,2025-02-24T23:16:00
u185,i169,play,1138,2025-01-22T18:19:00
u43,i253,complete,3475,2025-02-25T10:55:00
u171,i60,play,406,2025-01-31T15:18:00
u55,i164,complete,3091,2025-02-20T21:42:00
u218,i192,play,360,2025-01-09T16:12:00
u29,i42,play,1279,2025-02-23T17:52:00
u76,i60,complete,2766,2025-02-11T09:16:00
u124,i91,complete,1432,2025-02-14T07:04:00
u105,i77,complete,2676,2025-02-23T01:25:00
u7,i229,save,94,2025-01-06T10:44:00
u145,i147,pause,238,2025-02-15T19:11:00
u106,i210,play,2213,2025-01-05T23:45:00
u177,i162,play,2042,2025-01-08T04:55:00
u71,i67,play,593,2025-02-22T19:31:00
u187,i131,play,552,2025-01-05T09:23:00
u193,i35,play,867,2025-01-08T22:10:00
u191,i104,complete,2092,2025-02-14T23:27:00
u100,i37,complete,616,2025-02-07T06:20:00
u114,i111,pause,201,2025-02-28T04:36:00
u174,i249,skip,34,2025-02-09T21:39:00
u177,i31,pause,133,2025-01-20T14:31:00
u50,i215,play,3389,2025-02-14T20:52:00
u142,i3,complete,914,2025-02-11T13:42:00
u218,i149,play,3217,2025-01-10T07:12:00
u2,i60,play,697,2025-03-01T20:15:00
u60,i180,play,1111,2025-02-21T01:25:00
u85,i162,pause,270,2025-02-06T23:04:00
u130,i253,play,2690,2025-02-24T04:59:00
u6,i20,pause,195,2025-02-12T12:41:00
u164,i24,play,1930,2025-02-04T09:30:00
u163,i251,play,159,2025-01-28T20:52:00
u101,i205,play,758,2025-01-06T15:49:00
u184,i37,play,1700,2025-01-09T07:37:00
u205,i7,like,1559,2025-02-14T10:20:00
u183,i68,save,47,2025-01-10T19:05:00
u181,i50,play,2140,2025-01-17T14:31:00
u190,i131,pause,79,2025-01-05T01:53:00
u207,i113,play,2588,2025-01-11T08:11:00
u107,i77,complete,648,2025-01-17T05:01:00
u181,i18,play,3153,2025-02-19T20:32:00
u184,i216,play,346,2025-01-30T12:19:00
u17,i68,pause,278,2025-02-12T23:19:00
u100,i148,play,1395,2025-01-25T05:42:00
u51,i65,play,706,2025-02-25T15:26:00
u142,i71,save,146,2025-01-25T08:33:00
u49,i114,complete,3228,2025-02-11T06:44:00
u106,i106,play,2583,2025-02-07T11:05:00
u66,i64,complete,1787,2025-01-12T23:06:00
u195,i71,skip,40,2025-02-01T05:16:00
u141,i175,pause,123,2025-01-21T20:14:00
u214,i173,play,1697,2025-01-05T06:03:00
u213,i142,complete,1450,2025-01-08T11:28:00
u58,i223,play,196,2025-02-21T07:53:00
u73,i29,complete,1190,2025-01-09T20:16:00
u83,i55,play,1629,2025-01-24T05:53:00
u177,i77,play,2252,2025-01-30T09:09:00
u60,i247,play,1038,2025-01-19T04:39:00
u39,i154,play,2130,2025-02-19T20:03:00
u199,i232,play,780,2025-02-17T00:53:00
u201,i207,complete,2626,2025-01-09T06:49:00
u185,i135,save,103,2025-01-12T19:14:00
u114,i152,play,1822,2025-01-03T03:35:00
u100,i47,play,1008,2025-02-06T12:50:00
u181,i57,play,1544,2025-01-04T22:37:00
u64,i29,play,3273,2025-01-25T10:07:00
u153,i41,skip,20,2025-02-14T17:08:00
u212,i221,play,3363,2025-02-16T05:12:00
u35,i190,pause,86,2025-01-28T01:29:00
u116,i146,play,278,2025-02-15T08:23:00
u150,i55,play,2743,2025-01-09T15:28:00
u164,i85,play,720,2025-01-19T17:21:00
u171,i112,pause,82,2025-02-03T04:47:00
u9,i83,pause,125,2025-01-31T10:33:00
u190,i136,play,1568,2025-01-25T05:59:00
u66,i14,pause,74,2025-02-07T00:50:00
u205,i14,play,3079,2025-01-19T15:32:00
u199,i78,skip,7,2025-02-20T20:21:00
u68,i58,play,1332,2025-02-17T06:34:00
u178,i47,pause,259,2025-01-08T09:22:00
u136,i31,complete,2328,2025-02-05T21:56:00
u59,i41,skip,19,2025-01-22T18:49:00
u159,i29,play,2278,2025-02-20T21:21:00
u171,i213,play,1728,2025-01-14T19:35:00
u159,i103,like,3230,2025-01-09T04:15:00
u166,i183,play,3405,2025-01-12T10:22:00
u31,i60,pause,210,2025-01-14T07:36:00
u4,i228,skip,5,2025-01-23T22:34:00
u122,i28,play,2318,2025-01-03T23:16:00
u140,i6,complete,980,2025-01-27T18:47:00
u175,i203,complete,2060,2025-02-13T23:38:00
u146,i239,play,3093,2025-02-21T18:00:00
u159,i214,complete,3339,2025-01-22T01:18:00
u201,i121,play,1501,2025-02-20T13:34:00
u24,i210,complete,2499,2025-02-05T04:39:00
u169,i25,play,2496,2025-01-05T18:38:00
u90,i57,play,1741,2025-02-19T10:10:00
u158,i214,play,824,2025-01-04T03:47:00
u160,i219,pause,129,2025-01-04T04:16:00
u109,i44,like,1790,2025-02-10T11:22:00
u71,i18,play,3297,2025-02-16T23:16:00
u53,i213,pause,120,2025-02-21T02:40:00
u177,i249,like,1738,2025-01-23T22:10:00
u177,i203,play,488,2025-01-06T15:17:00
u25,i158,play,1049,2025-02-10T04:32:00
u79,i147,complete,985,2025-02-12T15:42:00
u213,i214,play,1977,2025-02-05T10:16:00
u170,i105,play,1313,2025-02-15T08:00:00
u17,i46,pause,211,2025-02-28T11:02:00
u148,i112,like,2886,2025-01-10T19:38:00
u156,i84,play,2477,2025-01-11T17:23:00
u81,i144,play,2413,2025-02-11T02:37:00
u180,i73,play,1369,2025-01-30T04:10:00
u30,i195,complete,2003,2025-01-26T02:45:00
u137,i56,save,175,2025-01-31T03:21:00
u134,i89,play,1066,2025-02-24T01:48:00
u136,i62,play,3506,2025-01-24T13:08:00
u22,i188,complete,708,2025-02-14T21:51:00
u139,i31,play,2651,2025-01-09T03:53:00
u170,i133,play,1628,2025-02-03T12:47:00
u50,i78,play,2097,2025-01-01T13:14:00
u136,i108,play,3390,2025-01-07T13:00:00
u88,i204,complete,2390,2025-02-09T21:13:00
u52,i154,play,2898,2025-01-20T00:11:00
u137,i193,play,1027,2025-02-12T08:57:00
u12,i214,play,807,2025-02-19T10:16:00
u73,i49,pause,289,2025-01-05T14:54:00
u193,i136,play,368,2025-03-01T22:51:00
u69,i108,save,158,2025-02-16T14:03:00
u154,i122,pause,265,2025-02-06T12:21:00
u149,i16,play,2332,2025-01-11T09:06:00
